dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,wobbliness,temp,atemp,hum,congeniality,windspeed,casual,registered,cnt
40764,3,0,8,6,0,2,1,1,60.69583288,0.72,0.6667,0.64,2.7733,0,6,95,101
40764,3,0,8,7,0,2,1,1,8.874571297,0.72,0.697,0.74,2.943,0.1045,30,313,343
40764,3,0,8,8,0,2,1,1,79.80952699,0.74,0.697,0.66,2.843,0,40,352,392
40764,3,0,8,9,0,2,1,2,83.51514357,0.78,0.7424,0.62,2.8376,0.1343,34,141,175
40764,3,0,8,10,0,2,1,2,39.24277501,0.8,0.7727,0.59,2.8073,0.2239,55,89,144
40764,3,0,8,11,0,2,1,1,99.76862986,0.8,0.7727,0.59,2.8073,0.2239,61,88,149
40764,3,0,8,12,0,2,1,1,69.82148243,0.82,0.7879,0.56,2.7921,0.194,60,125,185
40764,3,0,8,13,0,2,1,1,60.19202214,0.84,0.7879,0.49,2.7121,0.1642,48,127,175
40764,3,0,8,14,0,2,1,1,99.68236187,0.86,0.7879,0.44,2.6721,0.2836,53,95,148
40764,3,0,8,15,0,2,1,1,73.26668848,0.86,0.7727,0.39,2.5873,0.2836,58,106,164
40764,3,0,8,16,0,2,1,1,65.58141195,0.86,0.7727,0.39,2.5873,0.2985,57,228,285
40764,3,0,8,17,0,2,1,1,24.37118005,0.8,0.7576,0.55,2.7424,0.1642,79,453,532
40764,3,0,8,19,0,2,1,1,2.563061835,0.8,0.7424,0.49,NA,0.1045,69,302,371
40764,3,0,8,20,0,2,1,1,80.44435116,0.8,0.7273,0.43,2.5327,0.194,34,258,292
40764,3,0,8,21,0,2,1,1,46.27683202,0.78,0.697,0.46,NA,0.2537,46,184,230
40765,3,0,8,0,0,3,1,1,41.6243036,0.74,0.6667,0.51,2.5733,0.2239,19,18,37
40765,3,0,8,1,0,3,1,1,27.75594473,0.72,0.6667,0.54,2.5733,0.194,7,10,17
40765,3,0,8,4,0,3,1,,95.22247407,0.7,0.6515,0.54,2.5285,0.1343,1,4,5
40765,3,0,8,5,0,3,1,1,65.63286378,0.68,0.6364,0.61,2.6236,0.0896,2,30,32
40765,3,0,8,7,0,3,1,1,57.22135946,0.7,0.6515,0.58,2.6085,0.0896,16,289,305
40765,3,0,8,8,0,3,1,1,33.59914111,0.74,0.6667,0.51,2.5733,0.194,38,361,399
40765,3,0,8,9,0,3,1,1,20.8327376,0.76,0.6818,0.48,2.5582,0.2239,32,148,180
40765,3,0,8,11,0,3,1,1,48.00754522,0.8,0.7121,0.41,2.5079,0.3881,54,95,149
40765,3,0,8,12,0,3,1,1,43.64511552,0.82,0.7273,0.38,2.4927,0.2985,74,166,240
40765,3,0,8,13,0,3,1,1,37.79046034,0.82,0.7273,0.38,2.4927,0.2836,41,150,191
40765,3,0,8,15,0,3,1,1,71.74774472,0.86,0.7424,0.3,2.4376,0.3284,53,141,194
40765,3,0,8,16,0,3,1,1,0.77717064,0.86,0.7424,0.26,2.3576,0.2985,76,206,282
40765,3,0,8,17,0,3,1,1,55.67998268,0.84,0.7121,0.26,2.3279,0.2985,71,513,584
40765,3,0,8,18,0,3,1,1,71.39096406,0.82,0.7121,0.28,2.3079,0.2985,70,489,559
40765,3,0,8,19,0,3,1,1,11.84482278,0.8,0.697,0.26,2.223,0.2537,79,334,413
40765,3,0,8,20,0,3,1,1,50.28925908,0.76,0.6667,0.31,2.2333,0.1343,59,253,312
40765,3,0,8,22,0,3,1,1,31.70767598,0.74,0.6515,0.37,2.3085,0,17,122,139
40765,3,0,8,23,0,3,1,1,39.58764422,0.74,0.6515,0.37,2.3085,0.0896,14,94,108
40766,3,0,8,0,0,4,1,1,23.16474898,0.7,0.6364,0.45,2.3636,0.1045,6,40,46
40766,3,0,8,1,0,4,1,1,34.41317361,0.7,0.6364,0.45,2.3636,0.1343,9,17,26
40766,3,0,8,2,0,4,1,1,87.61112257,0.66,0.6212,0.54,2.4388,0.1343,3,8,11
40766,3,0,8,3,0,4,1,1,15.65728823,0.64,0.6212,0.57,2.4388,0.1343,2,7,9
40766,3,0,8,4,0,4,1,1,58.33682762,0.64,0.6212,0.57,2.4388,0.1642,1,4,5
40766,3,0,8,5,0,4,1,1,97.2216143,0.64,0.6212,0.61,2.5188,0.194,2,23,25
40766,3,0,8,7,0,4,1,1,30.84569534,0.66,0.6212,0.54,2.4388,0.1343,15,292,307
40766,3,0,8,8,0,4,1,1,64.97593411,0.7,0.6364,0.45,2.3636,0.1642,29,361,390
40766,3,0,8,9,0,4,1,1,32.87469392,0.72,0.6515,0.39,2.2885,0.2239,31,166,197
40766,3,0,8,10,0,4,1,1,72.48790063,0.74,0.6515,0.37,2.3085,0.2537,36,96,132
40766,3,0,8,11,0,4,1,1,68.66682322,0.76,0.6667,0.35,2.3133,0.2537,59,128,187
40766,3,0,8,12,0,4,1,1,68.0543962,0.78,0.6818,0.31,2.2782,0.2537,50,164,214
40766,3,0,8,14,0,4,1,1,11.54716481,0.8,0.697,0.29,2.283,0,39,103,142
40766,3,0,8,15,0,4,1,1,23.41456919,0.8,0.697,0.29,2.283,0.2985,52,126,178
40766,3,0,8,16,0,4,1,1,22.39048427,0.8,0.697,0.27,2.243,0.194,57,241,298
40766,3,0,8,17,0,4,1,1,29.06857832,0.8,0.697,0.29,2.283,0.2537,96,486,582
40766,3,0,8,19,0,4,1,1,21.33543385,0.74,0.6515,0.35,2.2685,0.194,48,323,371
40766,3,0,8,20,0,4,1,1,20.78177259,0.72,0.6515,0.37,2.2485,0.1343,56,232,288
40766,3,0,8,21,0,4,1,1,82.55072753,0.7,0.6515,0.48,2.4085,0.0896,35,171,206
40766,3,0,8,22,0,4,1,1,61.41723379,0.7,0.6515,0.48,2.4085,0,34,123,157
40766,3,0,8,23,0,4,1,,95.14215852,0.66,0.6212,0.5,2.3588,0.1642,22,105,127
40767,3,0,8,0,0,5,1,1,46.45941855,0.64,0.6212,0.53,2.3588,0.1642,12,53,65
40767,3,0,8,1,0,5,1,1,93.09145733,0.64,0.6212,0.53,2.3588,0.1343,4,19,23
40767,3,0,8,2,0,5,1,1,92.50696762,0.62,0.6212,0.57,NA,0.194,0,15,15
40767,3,0,8,3,0,5,1,1,89.46442846,0.62,0.6212,0.53,NA,0.1642,0,9,9
40767,3,0,8,4,0,5,1,1,87.21036027,0.62,0.6212,0.53,2.2988,0.1343,0,5,5
40767,3,0,8,5,0,5,1,1,89.67632622,0.6,0.6212,0.56,2.2988,0.1343,2,24,26
40767,3,0,8,6,0,5,1,1,37.72483382,0.62,0.6212,0.5,2.2388,0.1343,3,73,76
40767,3,0,8,7,0,5,1,1,60.62846213,0.64,0.6212,0.44,2.1788,0.1642,17,247,264
40767,3,0,8,8,0,5,1,1,78.92044022,0.68,0.6364,0.39,2.1836,0.2239,29,397,426
40767,3,0,8,9,0,5,1,1,69.00325519,0.72,0.6515,0.34,2.1885,0.1343,27,178,205
40767,3,0,8,10,0,5,1,1,69.43117582,0.74,0.6515,0.33,2.2285,0.1045,44,86,130
40767,3,0,8,11,0,5,1,1,8.83745016,0.76,0.6667,0.29,2.1933,0,48,108,156
40767,3,0,8,12,0,5,1,1,26.88053858,0.8,0.697,NA,2.243,0,55,167,222
40767,3,0,8,14,0,5,1,1,35.2083418,0.8,0.697,0.29,2.283,0.194,51,135,186
40767,3,0,8,15,0,5,1,1,10.83166155,0.8,0.697,0.29,2.283,0.1642,59,190,249
40767,3,0,8,16,0,5,1,1,84.63523983,0.82,0.7121,0.28,2.3079,0,68,266,334
40767,3,0,8,17,0,5,1,1,68.03516229,0.82,0.7121,0.26,2.2679,0,93,423,516
40767,3,0,8,19,0,5,1,1,50.41932837,0.74,0.6667,0.42,2.3933,0.2239,101,284,385
40767,3,0,8,20,0,5,1,1,45.30001034,0.72,0.6515,0.42,2.3485,0.2239,77,210,287
40767,3,0,8,22,0,5,1,1,52.98922614,0.68,0.6364,0.51,2.4236,0,74,157,231
40767,3,0,8,23,0,5,1,1,65.72496422,0.68,0.6364,0.51,2.4236,0,51,100,151
40768,3,0,8,0,0,6,0,1,24.9235843,0.68,0.6364,0.51,2.4236,0.1045,15,69,84
40768,3,0,8,1,0,6,0,2,98.70629601,0.68,0.6364,0.57,2.5436,0.0896,13,64,77
40768,3,0,8,2,0,6,0,1,18.35667612,0.68,0.6364,0.57,2.5436,0,16,58,74
40768,3,0,8,3,0,6,0,1,29.27021094,0.66,0.6212,0.65,2.6588,0.1343,9,18,27
40768,3,0,8,4,0,6,0,2,91.14289908,0.64,0.6061,0.73,2.7739,0.1343,5,5,10
40768,3,0,8,5,0,6,0,1,17.64341922,0.64,0.6061,NA,2.7739,0.1045,3,15,18
40768,3,0,8,8,0,6,0,2,15.13833259,0.7,0.6515,0.65,2.7485,NA,28,90,118
40768,3,0,8,9,0,6,0,2,89.48560872,0.7,0.6667,0.74,2.9133,0.1642,70,138,208
40768,3,0,8,11,0,6,0,2,94.42664166,0.74,0.697,0.7,2.923,0.194,122,192,314
40768,3,0,8,12,0,6,0,2,70.4579339,0.66,0.5909,0.89,3.1691,0.1642,175,246,421
40768,3,0,8,13,0,6,0,2,75.50053768,0.74,0.7121,0.74,2.9879,0.3284,61,92,153
40768,3,0,8,14,0,6,0,1,16.07284778,0.74,0.697,0.7,2.923,0.2537,113,146,259
40768,3,0,8,15,0,6,0,3,86.83254705,0.68,0.6364,0.79,2.9836,0.3582,150,208,358
40768,3,0,8,16,0,6,0,2,14.38719724,0.7,0.6667,0.74,2.9133,0.2836,148,133,281
40768,3,0,8,17,0,6,0,2,83.99516029,0.72,0.697,0.74,2.943,0.2537,97,172,269
40768,3,0,8,19,0,6,0,2,23.67389907,0.68,0.6364,0.79,2.9836,0.2836,67,170,237
40768,3,0,8,20,0,6,0,2,44.63401167,0.68,0.6364,0.83,3.0636,0.2239,78,105,183
40768,3,0,8,21,0,6,0,2,49.89216756,0.68,0.6364,0.83,3.0636,0.3881,40,127,167
40768,3,0,8,22,0,6,0,2,75.33791758,0.68,0.6364,0.83,3.0636,0.3881,36,118,154
40768,3,0,8,23,0,6,0,2,56.21884192,0.66,0.6061,0.83,3.0339,0.3284,25,95,120
40769,3,0,8,0,0,0,0,3,48.99161699,0.66,0.6061,0.83,3.0339,0.2985,19,71,90
40769,3,0,8,1,0,0,0,3,4.946893529,0.64,0.5758,0.89,3.1242,0.2239,16,57,73
40769,3,0,8,2,0,0,0,3,25.29627767,0.64,0.5758,0.89,3.1242,0.2239,13,49,62
40769,3,0,8,4,0,0,0,3,53.03738247,0.64,0.5606,0.94,3.2394,0.194,1,2,3
40769,3,0,8,5,0,0,0,2,95.04783267,0.64,0.5606,0.94,3.2394,0.1642,1,9,10
40769,3,0,8,6,0,0,0,2,58.07990329,0.64,0.5606,0.94,3.2394,0.1045,2,4,6
40769,3,0,8,7,0,0,0,2,64.57715748,0.66,0.5909,0.89,3.1691,0.194,4,20,24
40769,3,0,8,8,0,0,0,2,23.44541271,0.66,0.5909,0.89,3.1691,0.2836,20,21,41
40769,3,0,8,9,0,0,0,3,82.20864181,0.66,0.5909,0.89,3.1691,0.2836,27,76,103
40769,3,0,8,11,0,0,0,1,99.00513494,0.7,0.6667,0.79,3.0133,0.194,81,117,198
40769,3,0,8,12,0,0,0,2,27.12284472,0.7,0.6667,0.79,3.0133,0.2239,98,183,281
40769,3,0,8,14,0,0,0,1,35.17927283,0.74,0.697,0.7,2.923,0.194,126,244,370
40769,3,0,8,16,0,0,0,1,17.65737101,0.74,0.697,0.66,2.843,0.1642,116,176,292
40769,3,0,8,18,0,0,0,1,99.88068659,0.74,0.697,0.66,2.843,0.1642,125,222,347
40769,3,0,8,19,0,0,0,1,39.11967469,0.72,0.697,0.74,2.943,0.2239,75,184,259
40769,3,0,8,20,0,0,0,1,42.12212085,0.7,0.6667,0.84,3.1133,0.1642,67,126,193
40769,3,0,8,21,0,0,0,3,49.69526522,0.6,0.5455,0.88,3.0145,0.4925,51,104,155
40769,3,0,8,22,0,0,0,3,82.40515074,0.6,0.5455,0.88,3.0145,0.4925,14,25,39
40769,3,0,8,23,0,0,0,3,72.58171914,0.6,0.5606,0.83,2.8994,0,5,22,27
40770,3,0,8,0,0,1,1,3,42.95457706,0.6,0.5455,0.88,3.0145,0.0896,7,18,25
40770,3,0,8,1,0,1,1,2,86.28020204,0.6,0.5455,0.88,3.0145,0.1343,1,9,10
40770,3,0,8,2,0,1,1,2,3.068940728,0.6,0.5606,0.83,2.8994,0,0,3,3
40770,3,0,8,4,0,1,1,1,63.19752843,0.6,0.5606,0.83,2.8994,0.1343,1,4,5
40770,3,0,8,7,0,1,1,1,50.90664435,0.6,0.5455,0.88,3.0145,0.2537,10,248,258
40770,3,0,8,8,0,1,1,1,0.828663644,0.64,0.5909,0.78,2.8891,0.3284,29,326,355
40770,3,0,8,9,0,1,1,1,10.51993743,0.64,0.5909,NA,2.8891,0.3284,52,170,222
40770,3,0,8,10,0,1,1,1,63.34034563,0.68,0.6364,0.69,2.7836,0.2836,54,87,141
40770,3,0,8,11,0,1,1,2,69.30056782,0.72,0.6818,0.62,2.7182,0.2537,41,112,153
40770,3,0,8,13,0,1,1,1,67.67783136,0.78,0.7121,0.52,2.6679,0.2836,53,140,193
40770,3,0,8,14,0,1,1,1,90.35578007,0.74,0.6818,0.55,2.6382,0.0896,56,95,151
40770,3,0,8,17,0,1,1,1,15.60728334,0.74,0.6667,0.51,2.5733,0.2836,59,471,530
40770,3,0,8,18,0,1,1,1,49.60393446,0.7,0.6515,0.65,2.7485,0.194,70,413,483
40770,3,0,8,20,0,1,1,1,17.5408311,0.66,0.6212,0.74,2.8388,0.1343,45,240,285
40770,3,0,8,21,0,1,1,1,72.1854706,0.66,0.6212,0.65,2.6588,0.194,34,150,184
40770,3,0,8,22,0,1,1,1,62.40542932,0.66,0.6212,0.69,2.7388,0.2537,22,76,98
40770,3,0,8,23,0,1,1,1,24.04829194,0.64,0.6061,0.69,2.6939,0.2239,11,77,88
40771,3,0,8,0,0,2,1,1,67.99724332,0.64,0.6061,0.69,2.6939,0.1045,8,23,31
40771,3,0,8,2,0,2,1,1,8.271592938,0.62,0.5909,0.73,2.7291,0.2239,1,3,4
40771,3,0,8,3,0,2,1,1,4.008942839,0.62,0.5909,0.73,2.7291,NA,1,5,6
40771,3,0,8,4,0,2,1,1,91.10085916,0.64,0.6061,0.69,2.6939,0.2985,0,5,5
40771,3,0,8,6,0,2,1,1,57.73938332,0.62,0.5909,0.73,2.7291,0.3284,4,115,119
40771,3,0,8,8,0,2,1,1,33.23334236,0.7,0.6515,0.58,2.6085,0.4478,24,417,441
40771,3,0,8,9,0,2,1,1,47.48815347,0.68,0.6364,0.61,2.6236,0.2836,27,171,198
40771,3,0,8,10,0,2,1,1,98.5854896,0.7,0.6515,0.58,2.6085,0.3881,28,83,111
40771,3,0,8,11,0,2,1,1,22.8615539,0.74,0.6667,0.51,2.5733,0.2239,40,110,150
40771,3,0,8,13,0,2,1,1,96.29731138,0.76,0.6818,0.48,2.5582,0.2985,45,147,192
40771,3,0,8,14,0,2,1,1,20.14640852,0.76,0.6818,0.45,2.4982,0.4179,65,117,182
40771,3,0,8,15,0,2,1,1,69.79786345,0.8,0.7121,0.41,2.5079,0.2985,36,123,159
40771,3,0,8,17,0,2,1,1,54.97824904,0.76,0.6818,0.45,2.4982,0.3284,75,525,600
40771,3,0,8,18,0,2,1,,44.46856218,0.76,0.6818,0.45,2.4982,0.2239,54,516,570
40771,3,0,8,19,0,2,1,,24.63955285,0.74,0.6667,0.48,2.5133,0.194,56,320,376
40771,3,0,8,20,0,2,1,1,19.85720932,0.74,0.6667,0.51,2.5733,0,48,232,280
40771,3,0,8,22,0,2,1,1,53.85689205,0.7,0.6515,0.61,2.6685,0,31,121,152
40771,3,0,8,23,0,2,1,1,56.95564803,0.66,0.6212,0.65,2.6588,0.1343,20,57,77
40772,3,0,8,0,0,3,1,1,96.36580478,0.66,0.6212,0.69,2.7388,0.0896,8,16,24
40772,3,0,8,1,0,3,1,1,91.2267825,0.64,0.6061,0.73,2.7739,0.1642,2,12,14
40772,3,0,8,2,0,3,1,1,64.54001074,0.66,0.6212,0.69,2.7388,0,0,6,6
40772,3,0,8,3,0,3,1,1,69.66227131,0.64,0.5909,0.78,2.8891,0,1,4,5
40772,3,0,8,4,0,3,1,1,38.20359339,0.64,0.6061,0.73,2.7739,0,0,5,5
40772,3,0,8,5,0,3,1,1,93.43989807,0.64,0.6061,0.73,2.7739,0,0,28,28
40772,3,0,8,6,0,3,1,1,7.45427393,0.62,0.5909,0.78,2.8291,0,4,101,105
40772,3,0,8,8,0,3,1,1,48.84652166,0.7,0.6515,0.54,2.5285,0.1642,35,452,487
40772,3,0,8,9,0,3,1,1,67.42626013,0.74,0.6667,0.48,2.5133,0.0896,31,178,209
40772,3,0,8,10,0,3,1,1,5.611072129,0.76,0.6818,0.43,2.4582,0.0896,27,91,118
40772,3,0,8,11,0,3,1,1,30.80019614,0.78,0.697,0.43,2.503,0.1045,20,108,128
40772,3,0,8,12,0,3,1,1,22.04407533,0.8,0.7273,0.43,2.5327,0.2836,26,163,189
40772,3,0,8,14,0,3,1,1,30.45442215,0.82,0.7273,0.36,2.4527,0.1642,54,138,192
40772,3,0,8,15,0,3,1,1,1.991450646,0.8,0.7273,0.43,2.5327,0.1343,42,117,159
40772,3,0,8,16,0,3,1,1,75.70727188,0.82,0.7424,0.43,2.5776,0.2239,62,238,300
40772,3,0,8,17,0,3,1,1,11.5073336,0.8,0.7424,0.49,2.6376,0.2239,46,506,552
40772,3,0,8,18,0,3,1,1,38.33401699,0.76,0.697,0.55,2.683,0.2537,86,470,556
40772,3,0,8,19,0,3,1,1,17.78216826,0.76,0.697,0.55,2.683,0.2239,50,297,347
40772,3,0,8,20,0,3,1,1,7.788339693,0.74,0.6818,0.58,2.6982,NA,37,243,280
40772,3,0,8,21,0,3,1,1,83.83276882,0.72,0.6818,0.62,2.7182,0.2239,38,192,230
40772,3,0,8,23,0,3,1,1,70.14811187,0.7,0.6515,0.65,2.7485,0.2836,20,85,105
40773,3,0,8,0,0,4,1,1,23.61680891,0.68,0.6364,0.65,2.7036,0.1343,18,38,56
40773,3,0,8,1,0,4,1,2,64.41905063,0.66,0.6212,0.65,2.6588,0.1642,13,11,24
40773,3,0,8,4,0,4,1,1,15.72929713,0.64,0.6061,0.73,2.7739,0.2239,0,9,9
40773,3,0,8,5,0,4,1,1,78.34697655,0.64,0.5909,0.78,2.8891,0.2836,0,27,27
40773,3,0,8,6,0,4,1,2,8.436839579,0.64,0.5909,0.78,2.8891,NA,6,97,103
40773,3,0,8,7,0,4,1,1,48.39909485,0.64,0.5909,0.78,2.8891,0.2985,19,289,308
40773,3,0,8,8,0,4,1,1,60.69591085,0.66,0.6212,0.74,2.8388,0.2836,27,393,420
40773,3,0,8,9,0,4,1,1,8.915675303,0.72,0.6818,0.66,2.7982,0.2537,42,186,228
40773,3,0,8,10,0,4,1,1,67.16819549,0.74,0.697,0.66,2.843,0.2537,37,92,129
40773,3,0,8,12,0,4,1,1,53.91940184,0.8,0.7424,0.52,2.6976,0.2836,34,139,173
40773,3,0,8,13,0,4,1,1,48.93741621,0.8,0.7424,0.52,2.6976,0.3582,33,154,187
40773,3,0,8,14,0,4,1,1,97.41141727,0.82,0.7576,0.46,2.6224,0.3284,67,115,182
40773,3,0,8,15,0,4,1,1,41.25707919,0.8,0.7273,0.46,2.5927,0.3582,56,118,174
40773,3,0,8,16,0,4,1,1,30.72647632,0.8,0.7273,0.46,2.5927,0.3582,49,196,245
40773,3,0,8,20,0,4,1,1,23.71974549,0.66,0.6061,0.83,3.0339,0.1045,24,141,165
40773,3,0,8,21,0,4,1,2,74.24419435,0.68,0.6364,0.79,2.9836,0,12,137,149
40773,3,0,8,22,0,4,1,2,48.44248477,0.7,0.6667,0.74,2.9133,0.1045,18,117,135
40774,3,0,8,0,0,5,1,3,67.13999346,0.68,0.6364,0.69,2.7836,0.194,9,53,62
40774,3,0,8,1,0,5,1,3,77.95807188,0.64,0.5758,0.89,3.1242,0,1,19,20
40774,3,0,8,2,0,5,1,,14.55817342,0.64,0.5758,0.83,3.0042,0,0,8,8
40774,3,0,8,3,0,5,1,1,53.76994225,0.64,0.5909,0.78,2.8891,0,2,1,3
40774,3,0,8,4,0,5,1,1,81.97712425,0.64,0.5758,0.83,3.0042,0,1,7,8
40774,3,0,8,5,0,5,1,1,16.78226852,0.64,0.5758,0.83,3.0042,0,1,16,17
40774,3,0,8,6,0,5,1,1,23.46773701,0.64,0.5758,0.83,3.0042,0,2,91,93
40774,3,0,8,8,0,5,1,2,78.03285434,0.66,0.6061,0.83,3.0339,0,30,368,398
40774,3,0,8,9,0,5,1,1,11.18657758,0.7,0.6515,0.65,2.7485,0.1343,31,187,218
40774,3,0,8,10,0,5,1,1,57.16736135,0.72,0.6818,0.62,2.7182,0.0896,57,108,165
40774,3,0,8,11,0,5,1,2,18.02353052,0.72,0.6818,0.66,2.7982,0.0896,45,120,165
40774,3,0,8,12,0,5,1,2,21.84220985,0.74,0.6818,0.62,2.7782,0.0896,54,168,222
40774,3,0,8,13,0,5,1,2,12.77849438,0.76,0.7121,NA,2.8079,0.194,63,169,232
40774,3,0,8,14,0,5,1,1,75.35873407,0.78,0.7273,0.55,2.7127,0.194,78,142,220
40774,3,0,8,16,0,5,1,1,1.991051237,0.8,0.7424,0.49,2.6376,0,66,261,327
40774,3,0,8,17,0,5,1,1,66.9063679,0.76,0.7121,0.58,2.7279,0.5224,85,442,527
40774,3,0,8,18,0,5,1,1,76.01890447,0.76,0.7121,0.58,2.7279,0.5224,88,337,425
40774,3,0,8,20,0,5,1,3,13.73590996,0.62,0.5758,0.83,2.9442,0.2985,12,46,58
40774,3,0,8,22,0,5,1,1,42.82342387,0.6,0.5455,0.88,3.0145,0.1343,25,97,122
40774,3,0,8,23,0,5,1,2,80.786375,0.6,0.5455,0.88,3.0145,0.0896,18,88,106
40775,3,0,8,1,0,6,0,1,48.02996481,0.62,0.5758,0.83,2.9442,0,12,35,47
40775,3,0,8,2,0,6,0,1,94.96380638,0.62,0.5909,0.78,2.8291,NA,10,59,69
40775,3,0,8,4,0,6,0,2,4.912590351,0.6,0.5455,0.88,NA,0,1,6,7
40775,3,0,8,6,0,6,0,2,17.01015405,0.6,0.5606,0.83,2.8994,0.1343,6,18,24
40775,3,0,8,7,0,6,0,,61.25148785,0.62,0.5758,0.83,2.9442,0,8,36,44
40775,3,0,8,8,0,6,0,1,24.21195087,0.66,0.6212,0.69,2.7388,NA,27,106,133
40775,3,0,8,9,0,6,0,1,29.48495503,0.7,0.6515,0.65,2.7485,0,51,139,190
40775,3,0,8,10,0,6,0,1,25.66805166,0.72,0.6818,0.62,2.7182,0.1045,114,192,306
40775,3,0,8,11,0,6,0,1,60.67781363,0.72,0.6667,0.58,2.6533,0,115,223,338
40775,3,0,8,12,0,6,0,1,8.20400841,0.74,0.6818,0.58,2.6982,0.1343,156,253,409
40775,3,0,8,13,0,6,0,1,59.92577729,0.76,0.697,0.55,2.683,0.1343,158,220,378
40775,3,0,8,14,0,6,0,1,33.55404004,0.8,0.7424,0.49,2.6376,0.194,147,228,375
40775,3,0,8,15,0,6,0,1,85.25059927,0.8,0.7273,0.43,2.5327,0.194,175,215,390
40775,3,0,8,16,0,6,0,1,3.954030134,0.8,0.7273,0.46,2.5927,0.194,151,222,373
40775,3,0,8,17,0,6,0,1,33.49648028,0.8,0.7424,0.49,2.6376,0.194,180,203,383
40775,3,0,8,18,0,6,0,1,21.3701648,0.76,0.7121,0.58,2.7279,0.2537,169,225,394
40775,3,0,8,19,0,6,0,1,42.21491705,0.74,0.6818,0.62,2.7782,0.194,109,182,291
40775,3,0,8,20,0,6,0,1,22.24186396,0.74,0.6818,0.62,2.7782,0.2239,78,170,248
40775,3,0,8,21,0,6,0,1,19.02162955,0.72,0.6818,0.7,2.8782,0.2239,81,144,225
40775,3,0,8,23,0,6,0,1,68.54689691,0.7,0.6667,0.74,2.9133,0.1343,59,98,157
40776,3,0,8,1,0,0,0,1,89.82099947,0.68,0.6364,0.79,2.9836,0.2239,17,69,86
40776,3,0,8,2,0,0,0,1,39.90550643,0.68,0.6364,0.79,2.9836,0.194,13,51,64
40776,3,0,8,3,0,0,0,1,44.5049728,0.66,0.6061,0.83,3.0339,0.2239,25,26,51
40776,3,0,8,5,0,0,0,1,88.66558804,0.66,0.5909,0.89,3.1691,0.2985,0,8,8
40776,3,0,8,6,0,0,0,1,64.90334912,0.66,0.5909,0.89,3.1691,0.2836,4,10,14
40776,3,0,8,7,0,0,0,1,64.83025699,0.68,0.6364,0.83,3.0636,0.2985,12,19,31
40776,3,0,8,8,0,0,0,1,87.60067802,0.7,0.6667,0.79,3.0133,0.2239,30,62,92
40776,3,0,8,9,0,0,0,1,33.34456812,0.72,0.697,0.74,2.943,0.2239,80,151,231
40776,3,0,8,10,0,0,0,1,50.66434461,0.74,0.7121,0.74,2.9879,0.2537,97,177,274
40776,3,0,8,12,0,0,0,1,40.53847608,0.82,0.803,0.59,2.837,0.2836,135,239,374
40776,3,0,8,13,0,0,0,1,40.18271919,0.8,0.7727,0.59,2.8073,0.4179,94,216,310
40776,3,0,8,14,0,0,0,3,65.25631151,0.7,0.6667,0.79,3.0133,0.3881,78,157,235
40776,3,0,8,15,0,0,0,1,4.164389921,0.7,0.6667,0.84,3.1133,0.2836,17,51,68
40776,3,0,8,16,0,0,0,1,5.708918371,0.72,0.697,0.79,3.043,0.1642,97,161,258
40776,3,0,8,17,0,0,0,1,63.56389779,0.72,0.697,0.79,3.043,0.1343,91,179,270
40776,3,0,8,18,0,0,0,1,16.64635157,0.72,0.697,0.79,3.043,0.2537,96,215,311
40776,3,0,8,19,0,0,0,1,79.23801323,0.72,0.6818,0.7,2.8782,0.2537,81,201,282
40776,3,0,8,20,0,0,0,1,38.73298318,0.7,0.6667,0.79,3.0133,0.2537,41,140,181
40776,3,0,8,21,0,0,0,1,57.4235582,0.7,0.6667,0.79,3.0133,0.2537,45,93,138
40776,3,0,8,23,0,0,0,1,56.53960369,0.7,0.6667,0.74,2.9133,0.1642,20,48,68
40777,3,0,8,0,0,1,1,1,27.00582587,0.68,0.6364,0.79,2.9836,0.1642,18,22,40
40777,3,0,8,1,0,1,1,1,27.23875278,0.68,0.6364,0.79,2.9836,NA,8,13,21
40777,3,0,8,2,0,1,1,2,35.60168493,0.7,0.6515,0.65,2.7485,0.1045,2,6,8
40777,3,0,8,3,0,1,1,3,1.660844939,0.7,0.6515,0.65,2.7485,0.1343,0,5,5
40777,3,0,8,4,0,1,1,1,5.846935736,0.68,0.6364,0.65,2.7036,0.194,2,10,12
40777,3,0,8,6,0,1,1,1,39.82651196,0.66,0.6212,0.61,2.5788,0.2985,6,106,112
40777,3,0,8,7,0,1,1,1,21.85021364,0.66,0.6212,0.61,2.5788,0.3284,11,270,281
40777,3,0,8,9,0,1,1,1,41.9715932,0.68,0.6364,0.54,2.4836,0.2537,36,151,187
40777,3,0,8,10,0,1,1,1,9.580241955,0.7,0.6515,0.48,2.4085,0.2836,36,85,121
40777,3,0,8,12,0,1,1,1,76.02212735,0.74,0.6515,0.35,2.2685,0.3881,54,153,207
40777,3,0,8,13,0,1,1,1,11.07015773,0.74,0.6515,0.3,2.1685,0.4627,47,158,205
40777,3,0,8,14,0,1,1,1,86.12787218,0.74,0.6515,0.3,2.1685,0.3881,88,137,225
40777,3,0,8,15,0,1,1,1,23.6705232,0.74,0.6515,0.3,2.1685,0.2985,72,127,199
40777,3,0,8,16,0,1,1,1,51.38033163,0.74,0.6515,0.3,2.1685,0.3881,66,254,320
40777,3,0,8,17,0,1,1,1,16.79043283,0.74,0.6515,0.27,2.1085,0.3284,82,509,591
